,0,1
3974,651.9,13.94
3975,655.6,8.18
3976,655.6,8.3
3977,655.6,8.42
3978,655.6,8.54
3979,655.6,8.66
3980,655.6,8.78
3981,655.6,8.9
3982,655.6,9.02
3983,655.6,9.14
3984,655.6,9.26
3985,655.6,9.38
3986,655.6,9.5
3987,655.6,9.62
3988,655.6,9.74
3989,655.6,9.86
3990,655.6,9.98
3991,655.6,10.1
3992,655.6,10.22
3993,655.6,10.34
3994,655.6,10.46
3995,655.6,10.58
3996,655.6,10.7
3997,655.6,10.82
3998,655.6,10.94
3999,655.6,11.06
4000,655.6,11.18
4001,655.6,11.3
4002,655.6,11.42
4003,655.6,11.54
4004,655.6,11.66
4005,655.6,11.78
4006,655.6,11.9
4007,655.6,12.02
4008,655.6,12.14
4009,655.6,12.26
4010,655.6,12.38
4011,655.6,12.5
4012,655.6,12.62
4013,655.6,12.74
4014,655.6,12.86
4015,655.6,12.98
4016,655.6,13.1
4017,655.6,13.22
4018,655.6,13.34
4019,655.6,13.46
4020,655.6,13.58
4021,655.6,13.7
4022,655.6,13.82
4023,655.6,13.94
4024,659.3,8.42
4025,659.3,8.54
4026,659.3,8.66
4027,659.3,8.78
4028,659.3,8.9
4029,659.3,9.02
4030,659.3,9.14
4031,659.3,9.26
4032,659.3,9.38
4033,659.3,9.5
4034,659.3,9.62
4035,659.3,9.74
4036,659.3,9.86
4037,659.3,9.98
4038,659.3,10.1
4039,659.3,10.22
4040,659.3,10.34
4041,659.3,10.46
4042,659.3,10.58
4043,659.3,10.7
4044,659.3,10.82
4045,659.3,10.94
4046,659.3,11.06
4047,659.3,11.18
4048,659.3,11.3
4049,659.3,11.42
4050,659.3,11.54
4051,659.3,11.66
4052,659.3,11.78
4053,659.3,11.9
4054,659.3,12.02
4055,659.3,12.14
4056,659.3,12.26
4057,659.3,12.38
4058,659.3,12.5
4059,659.3,12.62
4060,659.3,12.74
4061,659.3,12.86
4062,659.3,12.98
4063,659.3,13.1
4064,659.3,13.22
4065,659.3,13.34
4066,659.3,13.46
4067,659.3,13.58
4068,659.3,13.7
4069,659.3,13.82
4070,659.3,13.94
4071,659.3,14.06
4072,663,8.54
4073,663,8.66
4074,663,8.78
4075,663,8.9
4076,663,9.02
4077,663,9.14
4078,663,9.26
4079,663,9.38
4080,663,9.5
4081,663,9.62
4082,663,9.74
4083,663,9.86
4084,663,9.98
4085,663,10.1
4086,663,10.22
4087,663,10.34
4088,663,10.46
4089,663,10.58
4090,663,10.7
4091,663,10.82
4092,663,10.94
4093,663,11.06
4094,663,11.18
4095,663,11.3
4096,663,11.42
4097,663,11.54
4098,663,11.66
4099,663,11.78
4100,663,11.9
4101,663,12.02
4102,663,12.14
4103,663,12.26
4104,663,12.38
4105,663,12.5
4106,663,12.62
4107,663,12.74
4108,663,12.86
4109,663,12.98
4110,663,13.1
4111,663,13.22
4112,663,13.34
4113,663,13.46
4114,663,13.58
4115,663,13.7
4116,663,13.82
4117,663,13.94
4118,663,14.06
4119,666.7,8.66
4120,666.7,8.78
4121,666.7,8.9
4122,666.7,9.02
4123,666.7,9.14
4124,666.7,9.26
4125,666.7,9.38
4126,666.7,9.5
4127,666.7,9.62
4128,666.7,9.74
4129,666.7,9.86
4130,666.7,9.98
4131,666.7,10.1
4132,666.7,10.22
4133,666.7,10.34
4134,666.7,10.46
4135,666.7,10.58
4136,666.7,10.7
4137,666.7,10.82
4138,666.7,10.94
4139,666.7,11.06
4140,666.7,11.18
4141,666.7,11.3
4142,666.7,11.42
4143,666.7,11.54
4144,666.7,11.66
4145,666.7,11.78
4146,666.7,11.9
4147,666.7,12.02
4148,666.7,12.14
4149,666.7,12.26
4150,666.7,12.38
4151,666.7,12.5
4152,666.7,12.62
4153,666.7,12.74
4154,666.7,12.86
4155,666.7,12.98
4156,666.7,13.1
4157,666.7,13.22
4158,666.7,13.34
4159,666.7,13.46
4160,666.7,13.58
4161,666.7,13.7
4162,666.7,13.82
4163,666.7,13.94
4164,666.7,14.06
4165,666.7,14.18
4166,670.4,8.9
4167,670.4,9.02
4168,670.4,9.14
4169,670.4,9.26
4170,670.4,9.38
4171,670.4,9.5
4172,670.4,9.62
4173,670.4,9.74
4174,670.4,9.86
4175,670.4,9.98
4176,670.4,10.1
4177,670.4,10.22
4178,670.4,10.34
4179,670.4,10.46
4180,670.4,10.58
4181,670.4,10.7
4182,670.4,10.82
4183,670.4,10.94
4184,670.4,11.06
4185,670.4,11.18
4186,670.4,11.3
4187,670.4,11.42
4188,670.4,11.54
4189,670.4,11.66
4190,670.4,11.78
4191,670.4,11.9
4192,670.4,12.02
4193,670.4,12.14
4194,670.4,12.26
4195,670.4,12.38
4196,670.4,12.5
4197,670.4,12.62
4198,670.4,12.74
4199,670.4,12.86
4200,670.4,12.98
4201,670.4,13.1
4202,670.4,13.22
4203,670.4,13.34
4204,670.4,13.46
4205,670.4,13.58
4206,670.4,13.7
4207,670.4,13.82
4208,670.4,13.94
4209,670.4,14.06
4210,670.4,14.18
4211,674.1,9.02
4212,674.1,9.14
4213,674.1,9.26
4214,674.1,9.38
4215,674.1,9.5
4216,674.1,9.62
4217,674.1,9.74
4218,674.1,9.86
4219,674.1,9.98
4220,674.1,10.1
4221,674.1,10.22
4222,674.1,10.34
4223,674.1,10.46
4224,674.1,10.58
4225,674.1,10.7
4226,674.1,10.82
4227,674.1,10.94
4228,674.1,11.06
4229,674.1,11.18
4230,674.1,11.3
4231,674.1,11.42
4232,674.1,11.54
4233,674.1,11.66
4234,674.1,11.78
4235,674.1,11.9
4236,674.1,12.02
4237,674.1,12.14
4238,674.1,12.26
4239,674.1,12.38
4240,674.1,12.5
4241,674.1,12.62
4242,674.1,12.74
4243,674.1,12.86
4244,674.1,12.98
4245,674.1,13.1
4246,674.1,13.22
4247,674.1,13.34
4248,674.1,13.46
4249,674.1,13.58
4250,674.1,13.7
4251,674.1,13.82
4252,674.1,13.94
4253,677.8,9.14
4254,677.8,9.26
4255,677.8,9.38
4256,677.8,9.5
4257,677.8,9.62
4258,677.8,9.74
4259,677.8,9.86
4260,677.8,9.98
4261,677.8,10.1
4262,677.8,10.22
4263,677.8,10.34
4264,677.8,10.46
4265,677.8,10.58
4266,677.8,10.7
4267,677.8,10.82
4268,677.8,10.94
4269,677.8,11.06
4270,677.8,11.18
4271,677.8,11.3
4272,677.8,11.42
4273,677.8,11.54
4274,677.8,11.66
4275,677.8,11.78
4276,677.8,11.9
4277,677.8,12.02
4278,677.8,12.14
4279,677.8,12.26
4280,677.8,12.38
4281,677.8,12.5
4282,677.8,12.62
4283,677.8,12.74
4284,677.8,12.86
4285,677.8,12.98
4286,677.8,13.1
4287,677.8,13.22
4288,677.8,13.34
4289,677.8,13.46
4290,681.5,9.38
4291,681.5,9.5
4292,681.5,9.62
4293,681.5,9.74
4294,681.5,9.86
4295,681.5,9.98
4296,681.5,10.1
4297,681.5,10.22
4298,681.5,10.34
4299,681.5,10.46
4300,681.5,10.58
4301,681.5,10.7
4302,681.5,10.82
4303,681.5,10.94
4304,681.5,11.06
4305,681.5,11.18
4306,681.5,11.3
4307,681.5,11.42
4308,681.5,11.54
4309,681.5,11.66
4310,681.5,11.78
4311,681.5,11.9
4312,681.5,12.02
4313,681.5,12.14
4314,681.5,12.26
4315,681.5,12.38
4316,681.5,12.5
4317,681.5,12.62
4318,681.5,12.74
4319,681.5,12.86
4320,681.5,12.98
4321,685.2,9.62
4322,685.2,9.74
4323,685.2,9.86
4324,685.2,9.98
4325,685.2,10.1
4326,685.2,10.22
4327,685.2,10.34
4328,685.2,10.46
4329,685.2,10.58
4330,685.2,10.7
4331,685.2,10.82
4332,685.2,10.94
4333,685.2,11.06
4334,685.2,11.18
4335,685.2,11.3
4336,685.2,11.42
4337,685.2,11.54
4338,685.2,11.66
4339,685.2,11.78
4340,685.2,11.9
4341,685.2,12.02
4342,685.2,12.14
4343,685.2,12.26
4344,685.2,12.38
4345,688.9,9.74
4346,688.9,9.86
4347,688.9,9.98
4348,688.9,10.1
4349,688.9,10.22
4350,688.9,10.34
4351,688.9,10.46
4352,688.9,10.58
4353,688.9,10.7
4354,688.9,10.82
4355,688.9,10.94
4356,688.9,11.06
4357,688.9,11.18
4358,688.9,11.3
4359,688.9,11.42
4360,688.9,11.54
4361,688.9,11.66
4362,688.9,11.78
4363,692.6,9.98
4364,692.6,10.1
4365,692.6,10.22
4366,692.6,10.34
4367,692.6,10.46
4368,692.6,10.58
4369,692.6,10.7
4370,692.6,10.82
4371,692.6,10.94
4372,692.6,11.06
4373,692.6,11.18
4374,692.6,11.3
